Ticker;Ind. Id;Indicadores;Atual;2022;2021;2020;2019;2018;2017;2016;2015;2014
FLEX3;25;ROA;-223,42%;-226,58%;-11,07%;-5,41%;-4,53%;-1,03%;3,40%;2,69%;1,82%;4,23%
FLEX3;26;ROIC;100,17%;100,86%;-4,04%;-2,31%;-2,37%;8,81%;7,56%;13,54%;9,46%;14,39%
FLEX3;27;GIRO ATIVOS;2,17;2,63;1,31;1,14;1,22;1,47;1,79;1,91;1,51;1,99
FLEX3;28;CAGR REC. 5;-5,08%;-5,08%;1,44%;9,15%;24,52%;-%;-%;-%;-%;-%
FLEX3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FLRY3;0;D.Y;2,81%;6,50%;5,32%;2,73%;3,32%;4,86%;2,16%;6,87%;0,39%;7,86%
FLRY3;1;P/L;24,22;18,43;16,35;33,37;30,9;18,81;14,54;24,36;23,3;29,66
FLRY3;2;PEG RATIO;3,28;-1,53;-;-;-;5,5;0,36;0,22;0,93;0,74
FLRY3;3;P/VP;1,75;2,12;3,1;4,9;5,49;3,56;2,73;3,63;1,51;1,62
FLRY3;4;EV/EBITDA;8,35;6,76;7,45;11,27;11,81;-;-;-;-;-
FLRY3;5;EV/EBIT;14,42;10,94;11,8;19,72;18,57;13,29;10,58;17,7;11,68;15,33
FLRY3;6;P/EBITDA;6,25;4,77;5,42;10,24;10,95;-;-;-;-;-
FLRY3;7;P/EBIT;10,79;7,72;8,57;17,91;17,23;12,39;9,77;16,44;10,61;13,11
FLRY3;8;VPA;9,46;7,3;5,8;5,52;5,56;5,55;10,84;9,83;10,59;10,06
FLRY3;9;P/ATIVO;0,78;0,73;0,94;1,55;1,89;1,59;1,32;1,85;0,78;0,79
FLRY3;10;LPA;0,68;0,84;1,1;0,81;0,99;1,05;2,04;1,46;0,69;0,55
FLRY3;11;P/SR;1,54;1,27;1,48;2,89;3,32;2,34;1,96;2,66;1,32;1,52
FLRY3;12;P/CAP. GIRO;9,83;4,9;10,68;11,13;13,07;7,7;7,42;10,63;3,5;3,38
FLRY3;13;P/ATIVO CIR. LIQ;-1,04;-1,05;-1,32;-2,35;-2,67;-2,52;-2,06;-2,69;-1,21;-1,16
FLRY3;14;DÍV. LIQ/PL;0,6;0,88;1,17;0,49;0,43;0,26;0,22;0,28;0,15;0,27
FLRY3;15;DIV. LIQ/EBITDA;2,14;1,99;2,04;1,03;0,85;-;-;-;-;-
FLRY3;16;DIV. LIQ/EBIT;3,7;3,22;3,22;1,8;1,34;0,89;0,8;1,25;1,06;2,22
FLRY3;17;PL/ATIVOS;0,45;0,34;0,3;0,32;0,35;0,45;0,48;0,51;0,52;0,49
FLRY3;18;PASSIVOS/ATIVOS;0,55;0,65;0,69;0,68;0,65;0,55;0,52;0,49;0,48;0,51
FLRY3;19;LIQ. CORRENTE;1,48;1,94;1,44;1,69;1,99;2,3;1,98;2,28;2,71;3,84
FLRY3;20;M.BRUTA;27,02%;27,11%;29,10%;27,25%;30,58%;30,34%;30,89%;28,67%;26,54%;23,82%
FLRY3;21;M.EBITDA;24,62%;26,66%;27,27%;28,18%;30,33%;-%;-%;-%;-%;-%
FLRY3;22;M.EBIT;14,26%;16,47%;17,23%;16,11%;19,28%;18,89%;20,01%;16,17%;12,44%;11,56%
FLRY3;23;M.LIQ;6,35%;6,90%;9,04%;8,65%;10,75%;12,44%;13,45%;10,91%;5,66%;5,11%
FLRY3;24;ROE;7,21%;11,48%;18,96%;14,68%;17,76%;18,95%;18,79%;14,90%;6,48%;5,45%
FLRY3;25;ROA;3,24%;3,95%;5,76%;4,65%;6,13%;8,48%;9,09%;7,61%;3,35%;2,67%
FLRY3;26;ROIC;7,99%;10,01%;10,88%;10,81%;13,46%;12,75%;13,39%;11,54%;6,45%;5,22%
FLRY3;27;GIRO ATIVOS;0,51;0,57;0,64;0,54;0,57;0,68;0,68;0,7;0,59;0,52
FLRY3;28;CAGR REC. 5;13,37%;13,37%;13,06%;9,42%;11,59%;9,97%;9,67%;13,24%;16,81%;16,87%
FLRY3;29;CAGR LUCRO 5;3,10%;-0,81%;8,87%;19,07%;29,49%;40,23%;24,64%;17,85%;-3,76%;0,53%
FNCN3;0;D.Y;3,75%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FNCN3;1;P/L;2,65;-;-;-;-;-;-;-;-;-
FNCN3;2;PEG RATIO;-0,01;-;-;-;-;-;-;-;-;-
FNCN3;3;P/VP;0,96;-;-;-;-;-;-;-;-;-
FNCN3;4;EV/EBITDA;-;-;-;-;-;-;-;-;-;-
FNCN3;5;EV/EBIT;34,09;-;-;-;-;-;-;-;-;-
FNCN3;6;P/EBITDA;-;-;-;-;-;-;-;-;-;-
FNCN3;7;P/EBIT;34,09;-;-;-;-;-;-;-;-;-
FNCN3;8;VPA;14,92;-;10,83;12,09;14,33;15,25;17,67;18,43;19;24,2
FNCN3;9;P/ATIVO;0,75;-;-;-;-;-;-;-;-;-
FNCN3;10;LPA;5,38;-;-1,25;-2,29;-0,69;-2,54;0,41;-0,14;-4,97;0,75
FNCN3;11;P/SR;3,51;-;-;-;-;-;-;-;-;-
FNCN3;12;P/CAP. GIRO;1,23;-;-;-;-;-;-;-;-;-
FNCN3;13;P/ATIVO CIR. LIQ;-2,38;-;-;-;-;-;-;-;-;-
FNCN3;14;DÍV. LIQ/PL;-;-;-;-;-;-;-;-;-;-
FNCN3;15;DIV. LIQ/EBITDA;-;-;-;-;-;-;-;-;-;-
FNCN3;16;DIV. LIQ/EBIT;-;-;-;-;-;-;-;-;-;-
FNCN3;17;PL/ATIVOS;0,79;-;0,91;0,95;0,94;0,93;0,88;0,84;0,79;0,75
FNCN3;18;PASSIVOS/ATIVOS;0,21;-;0,09;0,05;0,06;0,07;0,12;0,16;0,21;0,25
FNCN3;19;LIQ. CORRENTE;9,54;-;9,12;26,75;17,45;19,98;6,47;6,28;4,42;3,9
FNCN3;20;M.BRUTA;92,06%;97,79%;100,95%;97,02%;99,43%;99,82%;75,42%;80,20%;-26,21%;80,14%
FNCN3;21;M.EBITDA;-%;-%;-64,18%;-355,96%;-21,67%;-%;-%;-%;-%;-%
FNCN3;22;M.EBIT;10,29%;-29,03%;-67,91%;-366,49%;-24,71%;-27,52%;9,34%;-5,11%;-139,97%;5,94%
FNCN3;23;M.LIQ;132,47%;114,35%;-67,79%;-366,32%;-29,86%;-104,45%;5,89%;-2,50%;-75,06%;9,34%
FNCN3;24;ROE;36,09%;-%;-11,55%;-18,89%;-4,79%;-16,67%;2,32%;-0,76%;-26,14%;3,08%
FNCN3;25;ROA;28,45%;-%;-10,47%;-18,04%;-4,50%;-15,57%;2,03%;-0,64%;-20,54%;2,30%
FNCN3;26;ROIC;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FNCN3;27;GIRO ATIVOS;0,21;-;0,15;0,05;0,15;0,15;0,35;0,25;0,27;0,25
FNCN3;28;CAGR REC. 5;-12,29%;-12,29%;-19,89%;-37,65%;-22,05%;-20,97%;-1,47%;-4,39%;-0,59%;1,66%
FNCN3;29;CAGR LUCRO 5;67,33%;58,72%;-%;-%;-%;-%;-23,10%;-%;-%;-11,52%
FRAS3;0;D.Y;2,64%;3,66%;2,15%;1,73%;5,24%;5,03%;5,53%;2,49%;3,49%;2,67%
FRAS3;1;P/L;13,14;12,67;14,35;11,69;14,31;4,56;7,75;8,4;9,11;11,39
FRAS3;2;PEG RATIO;0,19;-4,19;-;-;-;0,1;-23,05;0,36;0,57;0,91
FRAS3;3;P/VP;2,22;1,47;2,77;2,33;0,69;0,53;0,64;0,7;1,1;1,26
FRAS3;4;EV/EBITDA;6,72;5,67;9,91;8,45;4,3;3,09;2,23;2,15;5,23;6,31
FRAS3;5;EV/EBIT;8,13;7,37;13,24;11,1;6,63;4,06;3,64;3,18;7,92;9,91
FRAS3;6;P/EBITDA;6,9;5,99;8,24;6,98;3,21;2,32;4,66;4,37;3,88;4,9
FRAS3;7;P/EBIT;8,36;7,79;11,01;9,17;4,95;3,05;7,61;6,46;5,87;7,69
FRAS3;8;VPA;7,14;6,53;5,04;4,34;8,25;8,72;8,43;6,18;3,46;3,27
FRAS3;9;P/ATIVO;1,08;0,69;0,98;0,76;0,33;0,28;0,37;0,45;0,49;0,54
FRAS3;10;LPA;1,2;0,76;0,97;0,87;0,4;1,01;0,69;0,51;0,42;0,36
FRAS3;11;P/SR;1,26;0,85;1,17;1,32;0,39;0,37;0,6;0,66;0,54;0,67
FRAS3;12;P/CAP. GIRO;3,06;1,82;3,85;3,5;1,36;1,04;1,11;0,97;1,93;1,66
FRAS3;13;P/ATIVO CIR. LIQ;-2,7;-1,76;-2,06;-1,53;-0,59;-0,57;-1,01;-1,33;-1,04;-1,2
FRAS3;14;DÍV. LIQ/PL;-0,07;-0,08;0,56;0,49;0,23;0,17;-0,33;-0,36;0,38;0,36
FRAS3;15;DIV. LIQ/EBITDA;-0,22;-0,32;1,66;1,46;1,09;0,77;-2,43;-2,22;1,35;1,42
FRAS3;16;DIV. LIQ/EBIT;-0,27;-0,42;2,22;1,92;1,68;1,01;-3,97;-3,28;2,04;2,22
FRAS3;17;PL/ATIVOS;0,49;0,47;0,36;0,33;0,47;0,53;0,58;0,64;0,45;0,43
FRAS3;18;PASSIVOS/ATIVOS;0,51;0,53;0,64;0,67;0,52;0,46;0,42;0,36;0,55;0,57
FRAS3;19;LIQ. CORRENTE;2,44;2,66;1,95;1,77;2,14;2,1;2,07;3,31;1,92;2,49
FRAS3;20;M.BRUTA;34,03%;29,54%;28,98%;28,72%;25,61%;26,61%;26,08%;28,55%;29,21%;26,76%
FRAS3;21;M.EBITDA;18,23%;14,16%;14,24%;18,87%;12,04%;16,10%;12,78%;15,22%;13,99%;13,68%
FRAS3;22;M.EBIT;15,05%;10,89%;10,66%;14,36%;7,81%;12,25%;7,83%;10,29%;9,24%;8,71%
FRAS3;23;M.LIQ;9,57%;6,70%;8,18%;11,27%;2,70%;8,18%;7,69%;7,91%;5,96%;5,89%
FRAS3;24;ROE;16,86%;11,61%;19,28%;19,96%;4,83%;11,56%;8,20%;8,33%;12,07%;11,03%
FRAS3;25;ROA;8,23%;5,44%;6,85%;6,52%;2,28%;6,11%;4,72%;5,35%;5,37%;4,78%
FRAS3;26;ROIC;14,50%;10,65%;12,48%;8,91%;5,90%;10,52%;4,57%;6,01%;8,09%;6,66%
FRAS3;27;GIRO ATIVOS;0,86;0,81;0,84;0,58;0,84;0,75;0,61;0,68;0,9;0,81
FRAS3;28;CAGR REC. 5;29,71%;29,71%;26,01%;13,81%;12,30%;9,73%;4,67%;8,29%;11,42%;12,30%
FRAS3;29;CAGR LUCRO 5;38,35%;26,17%;26,86%;29,28%;-3,90%;18,46%;20,96%;7,86%;1,52%;2,32%
FRIO3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FRIO3;1;P/L;-1,1;-;-3,3;-1,7;11,5;-13,12;-7,21;1,57;-0,75;-0,78
FRIO3;2;PEG RATIO;-0,01;-;-;-;-;0,58;0,03;-0,01;-0,01;0
FRIO3;3;P/VP;-0,5;-;-1,13;-3,89;4,41;6,42;3;0,28;-53,13;0,35
FRIO3;4;EV/EBITDA;-;-;5,36;6,9;4,27;4,89;4,87;3,93;7,34;7,84
FRIO3;5;EV/EBIT;12,01;-;7,55;12,42;5,77;6,76;6,75;5,94;14,05;19,32
FRIO3;6;P/EBITDA;-;-;0,9;1,98;1,44;2,06;1,7;0,27;1,22;1,23
FRIO3;7;P/EBIT;1,59;-;1,27;3,56;1,94;2,84;2,36;0,41;2,34;3,03
FRIO3;8;VPA;-101,49;-99,16;-44,7;-16,19;13,82;9,19;14;6,12;-0,04;3,76
FRIO3;9;P/ATIVO;0,12;-;0,11;0,15;0,15;0,17;0,13;0,02;0,07;0,05
FRIO3;10;LPA;-45,87;-50,83;-15,35;-37,05;5,31;-4,5;-5,82;1,09;-2,69;-1,68
FRIO3;11;P/SR;0,1;-;0,1;0,18;0,17;0,2;0,18;0,02;0,08;0,06
FRIO3;12;P/CAP. GIRO;-0,35;-;-0,72;1,31;3,32;2,88;6,59;0,13;-1,19;0,54
FRIO3;13;P/ATIVO CIR. LIQ;-0,43;-;-0,34;-0,48;-0,54;-0,59;-0,42;-0,06;-0,19;-0,13
FRIO3;14;DÍV. LIQ/PL;-;-;-;-;8,7;8,85;5,59;3,79;-;1,86
FRIO3;15;DIV. LIQ/EBITDA;-;-;4,46;4,92;2,83;2,84;3,17;3,66;6,12;6,61
FRIO3;16;DIV. LIQ/EBIT;10,41;9,82;6,28;8,86;3,83;3,92;4,39;5,53;11,71;16,29
FRIO3;17;PL/ATIVOS;-0,24;-0,24;-0,09;-0,04;0,03;0,03;0,04;0,08;0;0,14
FRIO3;18;PASSIVOS/ATIVOS;1,2;1,2;1,06;0,99;0,92;0,94;0,92;0,89;0,97;0,84
FRIO3;19;LIQ. CORRENTE;0,68;0,68;0,83;1,2;1,07;1,09;1,03;1,36;0,92;1,16
FRIO3;20;M.BRUTA;15,69%;15,89%;17,15%;17,45%;16,81%;16,75%;16,53%;15,02%;13,31%;11,98%
FRIO3;21;M.EBITDA;-%;-%;11,25%;9,05%;11,77%;9,84%;10,30%;8,52%;6,66%;4,97%
FRIO3;22;M.EBIT;6,55%;6,64%;7,98%;5,03%;8,71%;7,12%;7,42%;5,63%;3,48%;2,02%
FRIO3;23;M.LIQ;-9,48%;-10,49%;-3,08%;-10,53%;1,47%;-1,54%;-2,43%;1,47%;-10,79%;-7,89%
FRIO3;24;ROE;-45,20%;-51,26%;-34,34%;-228,83%;38,39%;-48,92%;-41,62%;17,88%;-7042,46%;-44,63%
FRIO3;25;ROA;-10,94%;-12,47%;-3,20%;-8,85%;1,34%;-1,33%;-1,87%;1,35%;-9,11%;-6,12%
FRIO3;26;ROIC;9,50%;9,36%;9,77%;5,42%;7,87%;6,60%;7,57%;5,71%;3,62%;-0,86%
FRIO3;27;GIRO ATIVOS;1,15;1,19;1,04;0,84;0,91;0,86;0,77;0,92;0,84;0,78
FRIO3;28;CAGR REC. 5;15,09%;15,09%;15,09%;7,27%;10,93%;8,04%;7,03%;6,06%;5,37%;6,50%
FRIO3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;15,48%;-%;-%
FRTA3;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FRTA3;1;P/L;-0,6;-0,95;36,37;5,77;26,98;-1,38;-0,86;-1,92;-0,94;-
FRTA3;2;PEG RATIO;0;0;-;-;-;0,02;-0,09;0,05;0;-
FRTA3;3;P/VP;-0,06;-0,07;-0,16;-0,19;-0,24;-0,15;-0,28;-844,34;13,45;-
FRTA3;4;EV/EBITDA;-;-;-;-;-55,46;-;-;-;-;-
FRTA3;5;EV/EBIT;-19,58;-13,39;-127,19;55,67;-33,7;-5,12;-3,76;-7,38;-3,78;-
FRTA3;6;P/EBITDA;-;-;-;-;-12,76;-;-;-;-;-
FRTA3;7;P/EBIT;-1,26;-1;-18,5;9,52;-7,76;-0,91;-0,79;-2,77;-1,3;-
FRTA3;8;VPA;-35,41;-34,3;-31,77;-32,89;-33,97;-5,71;-5,17;0;0,27;0,18
FRTA3;9;P/ATIVO;0,14;0,15;0,33;0,37;0,49;0,29;0,27;0,38;0,25;-
FRTA3;10;LPA;-3,54;-2,53;0,14;1,08;0,3;-0,63;-1,68;-2,02;-3,9;-0,06
FRTA3;11;P/SR;0,59;0,87;0,67;0,98;1,69;1,98;0,38;0,77;0,74;-
FRTA3;12;P/CAP. GIRO;-0,05;-0,05;-0,12;-0,16;-0,2;-0,17;-0,31;15,4;-0,58;-
FRTA3;13;P/ATIVO CIR. LIQ;-0,16;-0,17;-0,38;-0,43;-0,54;-0,32;-0,31;-0,52;-0,39;-
FRTA3;14;DÍV. LIQ/PL;-;-;-;-;-;-;-;-;25,64;1,52
FRTA3;15;DIV. LIQ/EBITDA;-;-;-;-;-42,7;-;-;-;-;-
FRTA3;16;DIV. LIQ/EBIT;-18,31;-12,39;-108,69;46,16;-25,94;-4,21;-2,96;-4,6;-2,48;94,51
FRTA3;17;PL/ATIVOS;-2,31;-2,17;-2,04;-1,95;-2,08;-1,9;-0,95;-0,45;0,02;0,24
FRTA3;18;PASSIVOS/ATIVOS;3,31;3,17;3,04;2,95;3,08;2,9;1,95;1,45;0,98;0,76
FRTA3;19;LIQ. CORRENTE;0,04;0,04;0,05;0,06;0,04;0,05;0,14;1,1;0,48;1,56
FRTA3;20;M.BRUTA;20,66%;6,72%;20,86%;45,64%;29,24%;-68,90%;-9,89%;-7,01%;-19,92%;20,96%
FRTA3;21;M.EBITDA;-%;-%;-%;-%;-13,22%;-%;-%;-%;-%;-%
FRTA3;22;M.EBIT;-46,69%;-87,06%;-3,61%;10,28%;-21,76%;-218,16%;-48,47%;-27,88%;-57,16%;0,87%
FRTA3;23;M.LIQ;-97,99%;-91,02%;1,83%;16,94%;6,25%;-143,88%;-44,83%;-40,36%;-79,25%;-15,26%
FRTA3;24;ROE;-10,01%;-7,38%;-0,44%;-3,28%;-0,88%;-10,95%;-32,48%;-44,07%;-1432,17%;-28,13%
FRTA3;25;ROA;-23,15%;-16,02%;0,90%;6,41%;1,83%;-20,77%;-31,01%;-19,81%;-26,88%;-6,79%
FRTA3;26;ROIC;41,10%;59,68%;23,67%;-26,24%;17,33%;74,07%;-872,79%;-77,22%;-39,51%;-0,26%
FRTA3;27;GIRO ATIVOS;0,24;0,18;0,49;0,38;0,29;0,14;0,69;0,49;0,34;0,45
FRTA3;28;CAGR REC. 5;-33,74%;-33,74%;-19,18%;-19,35%;-29,82%;-34,78%;-1,93%;-2,83%;-10,67%;10,93%
FRTA3;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;1;P/L;0;0;0;0;-;-;-;-;-;-
FTRT3B;2;PEG RATIO;0;0;0;0;-;-;-;-;-;-
FTRT3B;3;P/VP;0;0;0;0;0;-;-;-;-;-
FTRT3B;4;EV/EBITDA;-;-;-;-;-;-;-;-;-;-
FTRT3B;5;EV/EBIT;0;0;0;0;-;-;-;-;-;-
FTRT3B;6;P/EBITDA;-;-;-;-;-;-;-;-;-;-
FTRT3B;7;P/EBIT;0;0;0;0;-;-;-;-;-;-
FTRT3B;8;VPA;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,01;0,04;0,04
FTRT3B;9;P/ATIVO;0;0;0;0;0;-;-;-;-;-
FTRT3B;10;LPA;0;0;0;0;0;0;0;0;-0,01;-0,11
FTRT3B;11;P/SR;-;-;-;-;-;-;-;-;-;-
FTRT3B;12;P/CAP. GIRO;0;0;0;0;-;-;-;-;-;-
FTRT3B;13;P/ATIVO CIR. LIQ;0;0;0;0;-;-;-;-;-;-
FTRT3B;14;DÍV. LIQ/PL;0;0;0;0;0;0;0;0;-0,04;-0,06
FTRT3B;15;DIV. LIQ/EBITDA;-;-;-;-;-;-;-;-;-;-
FTRT3B;16;DIV. LIQ/EBIT;0;0;0;0;-;0;0;-0,1;0,19;0,02
FTRT3B;17;PL/ATIVOS;0,95;0,95;0,95;0,95;0,95;0,95;0,96;1;1;0,99
FTRT3B;18;PASSIVOS/ATIVOS;0,05;0,05;0,05;0,05;0,05;0,05;0,04;0;0;0,01
FTRT3B;19;LIQ. CORRENTE;0;0;0;0;0;0;0,02;246,63;985;32,63
FTRT3B;20;M.BRUTA;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;21;M.EBITDA;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;22;M.EBIT;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;23;M.LIQ;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;24;ROE;-0,95%;-0,95%;-0,95%;-0,95%;0,00%;-0,95%;0,40%;4,00%;-14,93%;-248,54%
FTRT3B;25;ROA;-0,90%;-0,90%;-0,90%;-0,90%;0,00%;-0,90%;0,39%;4,00%;-14,92%;-245,20%
FTRT3B;26;ROIC;-2,42%;-2,42%;-2,42%;-2,42%;-%;-2,42%;-2,04%;0,52%;-18,77%;-252,39%
FTRT3B;27;GIRO ATIVOS;0;0;0;0;0;0;0;0;0;0
FTRT3B;28;CAGR REC. 5;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
FTRT3B;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;-25,83%;-8,12%;-%;-%
G2DI33;0;D.Y;-%;-%;-%;-%;-%;-%;;;;
G2DI33;1;P/L;2,85;-1,23;1,31;-;-;-;;;;
G2DI33;2;PEG RATIO;-0,11;0,01;-;-;-;-;;;;
G2DI33;3;P/VP;0,27;0,33;0,52;-;-;-;;;;
G2DI33;4;EV/EBITDA;-;-;-;-;-;-;;;;
G2DI33;5;EV/EBIT;3,25;-1,32;1,17;-;-;-;;;;
G2DI33;6;P/EBITDA;-;-;-;-;-;-;;;;
G2DI33;7;P/EBIT;2,72;-1,26;1,3;-;-;-;;;;
G2DI33;8;VPA;7,12;7,75;11,35;-;-;-;;;;
G2DI33;9;P/ATIVO;0,24;0,29;0,45;-;-;-;;;;
G2DI33;10;LPA;0,67;-2,09;4,47;-;-;-;;;;
G2DI33;11;P/SR;2,29;-;1,15;-;-;-;;;;
G2DI33;12;P/CAP. GIRO;24,27;-14,44;113,86;-;-;-;;;;
G2DI33;13;P/ATIVO CIR. LIQ;-0,25;-0,32;-0,52;-;-;-;;;;
G2DI33;14;DÍV. LIQ/PL;0,05;0,02;-0,05;0,27;0;0;;;;
G2DI33;15;DIV. LIQ/EBITDA;-;-;-;-;-;-;;;;
G2DI33;16;DIV. LIQ/EBIT;0,54;-0,06;-0,13;1,12;0;0;;;;
G2DI33;17;PL/ATIVOS;0,89;0,89;0,87;0,78;1;1;;;;
G2DI33;18;PASSIVOS/ATIVOS;0,11;0,11;0,13;0,22;0;0;;;;
G2DI33;19;LIQ. CORRENTE;1,21;0,82;1,03;0,02;-;-;;;;
G2DI33;20;M.BRUTA;100,00%;100,00%;100,00%;100,00%;100,00%;100,00%;;;;
G2DI33;21;M.EBITDA;-%;-%;-%;-%;-%;-%;;;;
G2DI33;22;M.EBIT;84,27%;108,05%;88,52%;87,86%;96,47%;68,06%;;;;
G2DI33;23;M.LIQ;80,51%;110,23%;87,50%;86,88%;96,47%;68,06%;;;;
G2DI33;24;ROE;9,47%;-26,92%;39,39%;24,10%;20,73%;1,71%;;;;
G2DI33;25;ROA;8,42%;-23,92%;34,38%;18,79%;20,73%;1,71%;;;;
G2DI33;26;ROIC;8,87%;-23,58%;36,31%;19,07%;20,73%;1,71%;;;;
G2DI33;27;GIRO ATIVOS;0,1;-0,22;0,39;0,22;0,21;0,03;;;;
G2DI33;28;CAGR REC. 5;-%;-%;-%;-%;-%;-%;;;;
G2DI33;29;CAGR LUCRO 5;-%;-%;-%;-%;-%;-%;;;;
GBIO33;0;D.Y;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
GBIO33;1;P/L;-14,97;-14,97;-14,97;-14,97;661,76;13,93;-;-;-;-
GBIO33;2;PEG RATIO;0,06;0,06;0,06;0,06;-;-;-;-;-;-
GBIO33;3;P/VP;1,32;1,32;1,32;1,32;1,43;1,21;-;-;-;-
GBIO33;4;EV/EBITDA;-;-;-;-;-;-;-;-;-;-
GBIO33;5;EV/EBIT;47,57;47,57;47,57;47,57;17,04;7,08;-;-;-;-
GBIO33;6;P/EBITDA;-;-;-;-;-;-;-;-;-;-
GBIO33;7;P/EBIT;40,09;40,09;40,09;40,09;15,02;6,27;-;-;-;-
GBIO33;8;VPA;7,86;7,86;7,86;7,86;6,95;6,84;-;-;-;-
GBIO33;9;P/ATIVO;0,79;0,79;0,79;0,79;0,85;0,71;-;-;-;-
GBIO33;10;LPA;-0,69;-0,69;-0,69;-0,69;0,02;0,6;-;-;-;-
GBIO33;11;P/SR;1,52;1,52;1,52;1,52;1,43;1,08;-;-;-;-
GBIO33;12;P/CAP. GIRO;7,57;7,57;7,57;7,57;7,18;2,85;-;-;-;-
GBIO33;13;P/ATIVO CIR. LIQ;-1,43;-1,43;-1,43;-1,43;-1,55;-1,38;-;-;-;-
GBIO33;14;DÍV. LIQ/PL;0,25;0,25;0,25;0,25;0,19;0,16;0,25;2,85;5,17;0,11
GBIO33;15;DIV. LIQ/EBITDA;-;-;-;-;-;-;-;-;-;-
GBIO33;16;DIV. LIQ/EBIT;7,48;7,48;7,48;7,48;2,02;0,82;1,07;3,13;7,87;1,01
GBIO33;17;PL/ATIVOS;0,6;0,6;0,6;0,6;0,59;0,58;0,5;0,19;0,12;0,68
GBIO33;18;PASSIVOS/ATIVOS;0,4;0,4;0,4;0,4;0,41;0,42;0,5;0,81;0,88;0,32
GBIO33;19;LIQ. CORRENTE;1,31;1,31;1,31;1,31;1,36;2,03;1,96;2,03;2,16;2,03
GBIO33;20;M.BRUTA;43,48%;43,48%;43,48%;43,48%;46,49%;51,42%;53,78%;50,05%;49,64%;48,19%
GBIO33;21;M.EBITDA;-%;-%;-%;-%;-%;-%;-%;-%;-%;-%
GBIO33;22;M.EBIT;3,79%;3,79%;3,79%;3,79%;9,49%;17,18%;17,01%;18,74%;12,25%;11,25%
GBIO33;23;M.LIQ;-10,14%;-10,14%;-10,14%;-10,14%;0,22%;7,73%;2,07%;5,94%;-2,16%;4,46%
GBIO33;24;ROE;-8,83%;-8,83%;-8,83%;-8,83%;0,22%;8,70%;2,85%;28,85%;-11,60%;4,32%
GBIO33;25;ROA;-5,29%;-5,29%;-5,29%;-5,29%;0,13%;5,06%;1,44%;5,35%;-1,39%;2,95%
GBIO33;26;ROIC;-0,10%;-0,10%;-0,10%;-0,10%;3,97%;11,59%;11,06%;14,95%;9,78%;6,77%
GBIO33;27;GIRO ATIVOS;0,52;0,52;0,52;0,52;0,6;0,65;0,69;0,9;0,64;0,66
GBIO33;28;CAGR REC. 5;12,83%;12,83%;12,83%;12,83%;12,83%;-%;-%;-%;-%;-%
GBIO33;29;CAGR LUCRO 5;-%;-%;-%;-38,45%;-38,45%;-%;-%;-%;-%;-%
GEPA3;0;D.Y;12,27%;5,38%;9,19%;6,22%;5,43%;10,32%;10,17%;11,25%;-%;-%
GEPA3;1;P/L;7,29;9,67;-343,39;5,64;18,01;11,99;14,83;9,15;-;-
GEPA3;2;PEG RATIO;0,02;0;-;-;-;2,43;-0,46;0,09;-;-
GEPA3;3;P/VP;1,2;1,26;1,58;2,07;2,86;1,88;2,13;1,87;-;-
GEPA3;4;EV/EBITDA;3,72;4,27;8,58;2,51;6,89;5,65;6,83;4,66;-;-
GEPA3;5;EV/EBIT;5,57;6,75;20,37;2,9;10,17;8,08;10,65;6,27;-;-
GEPA3;6;P/EBITDA;3,02;3,1;6,18;2,45;6,47;4,39;5,85;3,81;-;-
GEPA3;7;P/EBIT;4,51;4,9;14,66;2,84;9,56;6,27;9,13;5,12;-;-
GEPA3;8;VPA;21,86;19,82;20,2;20,24;16,42;17,32;17,94;18,76;19,21;19,8
GEPA3;9;P/ATIVO;0,68;0,63;0,76;0,69;1,01;0,65;0,8;0,75;-;-
GEPA3;10;LPA;3,59;2,58;-0,09;7,43;2,61;2,71;2,58;3,82;1,93;3,02
GEPA3;11;P/SR;1,74;1,72;2,24;2,73;3,21;2,33;2,49;2,48;-;-
GEPA3;12;P/CAP. GIRO;-4,65;-4,02;-5,21;-4,01;-10,3;-15,19;-8,44;-10,38;-;-
GEPA3;13;P/ATIVO CIR. LIQ;-0,79;-0,72;-0,85;-1,06;-1,42;-0,87;-1,08;-0,98;-;-
